Allel	Frequenz
6	0.000263435
6.3	0.000263435
7	0.0197576
8	0.175184
9	0.160169
9.1	0.000263435
10	0.262118
11	0.203899
12	0.141201
13	0.0321391
14	0.00474183
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
