Allel	Frequenz
8	0.000918468
9	0.00127173
10	0.187156
10.3	0.000141303
11	0.336583
11.3	0.0619613
12	0.0392115
12.3	0.00162498
13	0.0304508
13.3	0.000353257
14	0.293345
15	0.0430267
15.3	7.06514E-05
16	0.00381518
17	7.06514E-05
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
