Allel	Frequenz
11	0.00120141
12	0.000636042
13	0.00233216
14	0.109753
15	0.256537
16	0.250389
17	0.210459
18	0.155053
19	0.0125088
20	0.00106007
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
