Allel	Frequenz		
9	0.000706814
10	0.00869381
11	0.0107436
12	0.133517
13	0.13486
14	0.168504
15	0.143483
16	0.134507
16.2	7.06814E-05
17	0.10892
18	0.0713175
19	0.0437518
20	0.0218405
21	0.0112383
22	0.00593723
22.1	7.06814E-05
23	0.000918858
24	0.000777495
25	0.000141363
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
